FECHA_OPERATIVA|CEDI|TIENDA|AREA|SITUACION_PEDIDO|PED_PEDIDOS|PED_ARTICULOS|PED_CAJAS|PED_NOATENDID|PICK_PEDIDOS|PICK_ARTICULOS|PICK_CAJAS|PICK_NOATENDID|DESP_PEDIDOS|DESP_ARTICULOS|DESP_CAJAS|DESP_NOATENDID
2023/04/18|CEDI_3|11022|Alimentos|EX|1|115|184|0||||||||
2023/04/18|CEDI_3|11022|Fruver Seco|EX|1|3|4|0||||||||
2023/04/18|CEDI_3|11022|Refrigerados|EX|1|11|14|0||||||||
2023/04/18|CEDI_3|11023|Alimentos|EX|1|233|361|2||||||||
2023/04/18|CEDI_3|11023|Cuadrante 1|EX|1|3|61|0||||||||
2023/04/18|CEDI_3|11023|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|11023|Refrigerados|EX|1|49|63|0||||||||
2023/04/18|CEDI_3|11024|Alimentos|EX|1|236|419|0||||||||
2023/04/18|CEDI_3|11024|Cuadrante 1|EX|1|1|18|||||||||
2023/04/18|CEDI_3|11024|Fruver Seco|EX|1|5|5|0||||||||
2023/04/18|CEDI_3|11024|Refrigerados|EX|1|35|55|0||||||||
2023/04/18|CEDI_3|11025|Alimentos|EX|1|197|597|2||||||||
2023/04/18|CEDI_3|11025|Fruver Seco|EX|1|5|8|0||||||||
2023/04/18|CEDI_3|11025|Refrigerados|EX|2|41|78|2||||||||
2023/04/18|CEDI_3|11026|Alimentos|EX|1|308|753|2||||||||
2023/04/18|CEDI_3|11026|Cuadrante 1|EX|1|13|225|0||||||||
2023/04/18|CEDI_3|11026|Fruver Seco|EX|1|8|9|0||||||||
2023/04/18|CEDI_3|11026|Refrigerados|EX|2|61|111|2||||||||
2023/04/18|CEDI_3|11027|Alimentos|EX|1|143|252|1||||||||
2023/04/18|CEDI_3|11027|Cuadrante 1|EX|1|5|102|0||||||||
2023/04/18|CEDI_3|11027|Fruver Seco|EX|1|5|6|0||||||||
2023/04/18|CEDI_3|11027|Refrigerados|EX|1|23|35|0||||||||
2023/04/18|CEDI_3|11089|Alimentos|EX|1|156|526|0||||||||
2023/04/18|CEDI_3|11089|Cuadrante 1|EX|1|2|30|0|1|1|18|0|1|1|18|0
2023/04/18|CEDI_3|11089|Fruver Seco|EX|1|6|10|0||||||||
2023/04/18|CEDI_3|11089|Refrigerados|EX|1|36|79|0||||||||
2023/04/18|CEDI_3|11090|Alimentos|EX|1|266|357|0||||||||
2023/04/18|CEDI_3|11090|Cuadrante 1|EX|1|3|114|0|1|2|102|0|1|2|102|0
2023/04/18|CEDI_3|11090|Fruver Seco|EX|1|6|7|0||||||||
2023/04/18|CEDI_3|11090|Refrigerados|EX|2|78|124|8||||||||
2023/04/18|CEDI_3|11093|Alimentos|EX|1|68|166|0||||||||
2023/04/18|CEDI_3|11093|Refrigerados|EX|2|17|21|-1||||||||
2023/04/18|CEDI_3|11107|Alimentos|EX|1|203|404|3||||||||
2023/04/18|CEDI_3|11107|Cuadrante 1|EX|1|8|204|0|1|7|180|0|1|7|180|0
2023/04/18|CEDI_3|11107|Fruver Seco|EX|1|4|6|0||||||||
2023/04/18|CEDI_3|11107|Refrigerados|EX|1|37|50|0||||||||
2023/04/18|CEDI_3|11186|Alimentos|EX|1|87|122|0||||||||
2023/04/18|CEDI_3|11186|Cuadrante 1|EX|1|1|18|||||||||
2023/04/18|CEDI_3|11186|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|11186|Refrigerados|EX|1|12|13|0||||||||
2023/04/18|CEDI_3|11187|Alimentos|EX|1|221|441|0||||||||
2023/04/18|CEDI_3|11187|Cuadrante 1|EX|1|1|28|||||||||
2023/04/18|CEDI_3|11187|Fruver Seco|EX|1|8|17|0||||||||
2023/04/18|CEDI_3|11187|Refrigerados|EX|1|24|33|0||||||||
2023/04/18|CEDI_3|11209|Alimentos|EX|1|208|481|2||||||||
2023/04/18|CEDI_3|11209|Cuadrante 1|EX|1|3|60|0|1|2|36|0||||
2023/04/18|CEDI_3|11209|Refrigerados|EX|2|61|118|7||||||||
2023/04/18|CEDI_3|11210|Alimentos|EX|1|42|81|0||||||||
2023/04/18|CEDI_3|11210|Cuadrante 1|EX|1|1|18|0|1|1|18|0|1|1|18|0
2023/04/18|CEDI_3|11210|Refrigerados|EX|1|64|91|0||||||||
2023/04/18|CEDI_3|11211|Alimentos|EX|1|144|318|1||||||||
2023/04/18|CEDI_3|11211|Cuadrante 1|EX|1|6|123|0||||||||
2023/04/18|CEDI_3|11211|Fruver Seco|EX|1|5|6|0||||||||
2023/04/18|CEDI_3|11211|Refrigerados|EX|2|53|67|1||||||||
2023/04/18|CEDI_3|11250|Alimentos|EX|1|199|337|0||||||||
2023/04/18|CEDI_3|11250|Cuadrante 1|EX|1|2|33|||||||||
2023/04/18|CEDI_3|11250|Fruver Seco|EX|1|7|10|0||||||||
2023/04/18|CEDI_3|11250|Refrigerados|EX|1|54|69|0||||||||
2023/04/18|CEDI_3|11265|Alimentos|EX|1|171|340|3||||||||
2023/04/18|CEDI_3|11265|Fruver Seco|EX|1|6|14|0||||||||
2023/04/18|CEDI_3|11265|Refrigerados|EX|2|34|45|0||||||||
2023/04/18|CEDI_3|11267|Alimentos|EX|1|295|1017|22||||||||
2023/04/18|CEDI_3|11267|Cuadrante 1|EX|1|1|12|0|1|1|12|0|1|1|12|0
2023/04/18|CEDI_3|11267|Fruver Seco|EX|1|5|18|0||||||||
2023/04/18|CEDI_3|11267|Refrigerados|EX|2|68|133|-10||||||||
2023/04/18|CEDI_3|11268|Alimentos|EX|1|125|305|3||||||||
2023/04/18|CEDI_3|11268|Cuadrante 1|EX|1|3|68|0|1|2|47|0|1|2|47|0
2023/04/18|CEDI_3|11268|Fruver Seco|EX|1|6|6|0||||||||
2023/04/18|CEDI_3|11268|Refrigerados|EX|2|52|70|1||||||||
2023/04/18|CEDI_3|11280|Alimentos|EX|1|167|259|0||||||||
2023/04/18|CEDI_3|11280|Cuadrante 1|EX|1|1|18|0|1|1|18|0||||
2023/04/18|CEDI_3|11280|Fruver Seco|EX|1|5|8|0||||||||
2023/04/18|CEDI_3|11280|Refrigerados|EX|2|21|29|-1||||||||
2023/04/18|CEDI_3|11281|Alimentos|EX|1|45|71|0||||||||
2023/04/18|CEDI_3|11281|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|11281|Refrigerados|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|11282|Alimentos|EX|1|45|108|2||||||||
2023/04/18|CEDI_3|11282|Cuadrante 1|EX|1|1|15|0|1|1|15|0|1|1|15|0
2023/04/18|CEDI_3|11282|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|11282|Refrigerados|EX|2|3|5|0||||||||
2023/04/18|CEDI_3|11372|Alimentos|EX|1|71|218|95||||||||
2023/04/18|CEDI_3|11372|Cuadrante 1|EX|1|1|18|0||||||||
2023/04/18|CEDI_3|11372|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|11372|Refrigerados|EX|2|20|25|0||||||||
2023/04/18|CEDI_3|11387|Alimentos|EX|1|147|465|4||||||||
2023/04/18|CEDI_3|11387|Refrigerados|EX|1|33|69|0||||||||
2023/04/18|CEDI_3|11414|Alimentos|EX|1|205|373|1||||||||
2023/04/18|CEDI_3|11414|Cuadrante 1|EX|1|1|24|0|1|1|24|0|1|1|24|0
2023/04/18|CEDI_3|11414|Fruver Seco|EX|1|6|6|0||||||||
2023/04/18|CEDI_3|11414|Refrigerados|EX|2|44|60|-1||||||||
2023/04/18|CEDI_3|11444|Alimentos|EX|1|153|358|2||||||||
2023/04/18|CEDI_3|11444|Cuadrante 1|EX|1|6|131|0|1|5|99|0||||
2023/04/18|CEDI_3|11444|Refrigerados|EX|1|32|41|0||||||||
2023/04/18|CEDI_3|11445|Alimentos|EX|1|207|695|5||||||||
2023/04/18|CEDI_3|11445|Cuadrante 1|EX|1|1|12|0||||||||
2023/04/18|CEDI_3|11445|Fruver Seco|EX|1|6|8|0||||||||
2023/04/18|CEDI_3|11445|Refrigerados|EX|1|42|78|0||||||||
2023/04/18|CEDI_3|11458|Alimentos|EX|1|197|360|0||||||||
2023/04/18|CEDI_3|11458|Cuadrante 1|EX|1|1|18|||||||||
2023/04/18|CEDI_3|11458|Fruver Seco|EX|1|7|7|0||||||||
2023/04/18|CEDI_3|11458|Refrigerados|EX|1|8|9|0||||||||
2023/04/18|CEDI_3|11490|Alimentos|EX|1|167|288|0||||||||
2023/04/18|CEDI_3|11490|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|11490|Refrigerados|EX|2|14|21|0||||||||
2023/04/18|CEDI_3|11512|Alimentos|EX|1|78|112|0||||||||
2023/04/18|CEDI_3|11512|Cuadrante 1|EX|1|2|34|||||||||
2023/04/18|CEDI_3|11512|Refrigerados|EX|1|13|17|0||||||||
2023/04/18|CEDI_3|11555|Alimentos|EX|1|15|31|0||||||||
2023/04/18|CEDI_3|11555|Refrigerados|EX|1|17|25|0||||||||
2023/04/18|CEDI_3|11568|Alimentos|EX|1|107|239|0||||||||
2023/04/18|CEDI_3|11568|Cuadrante 1|EX|1|10|240|0|1|9|220|0|1|9|220|0
2023/04/18|CEDI_3|11568|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|11568|Refrigerados|EX|1|27|33|0||||||||
2023/04/18|CEDI_3|11569|Alimentos|EX|1|247|625|0||||||||
2023/04/18|CEDI_3|11569|Cuadrante 1|EX|1|2|36|0|1|2|36|0||||
2023/04/18|CEDI_3|11569|Fruver Seco|EX|1|6|14|0||||||||
2023/04/18|CEDI_3|11569|Refrigerados|EX|2|55|110|4||||||||
2023/04/18|CEDI_3|11650|Alimentos|EX|1|94|135|0||||||||
2023/04/18|CEDI_3|11650|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|11650|Refrigerados|EX|2|33|39|0||||||||
2023/04/18|CEDI_3|11651|Alimentos|EX|1|160|199|1||||||||
2023/04/18|CEDI_3|11651|Cuadrante 1|EX|1|1|18|0|1|1|18|0||||
2023/04/18|CEDI_3|11651|Fruver Seco|EX|1|6|6|0||||||||
2023/04/18|CEDI_3|11651|Refrigerados|EX|2|52|66|2||||||||
2023/04/18|CEDI_3|11652|Alimentos|EX|1|97|185|1||||||||
2023/04/18|CEDI_3|11652|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|11652|Refrigerados|EX|2|9|10|0||||||||
2023/04/18|CEDI_3|11680|Alimentos|EX|1|89|181|0||||||||
2023/04/18|CEDI_3|11680|Cuadrante 1|EX|1|3|65|0||||||||
2023/04/18|CEDI_3|11680|Fruver Seco|EX|1|7|8|0||||||||
2023/04/18|CEDI_3|11680|Refrigerados|EX|1|19|23|0||||||||
2023/04/18|CEDI_3|11729|Alimentos|EX|1|223|440|0||||||||
2023/04/18|CEDI_3|11729|Cuadrante 1|EX|1|3|78|0||||||||
2023/04/18|CEDI_3|11729|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|11729|Refrigerados|EX|1|34|53|0||||||||
2023/04/18|CEDI_3|11730|Alimentos|EX|1|174|287|0||||||||
2023/04/18|CEDI_3|11730|Cuadrante 1|EX|1|5|157|0|1|5|157|0|1|5|157|0
2023/04/18|CEDI_3|11730|Fruver Seco|EX|1|1|1|0||||||||
2023/04/18|CEDI_3|11730|Refrigerados|EX|1|30|42|0||||||||
2023/04/18|CEDI_3|11731|Alimentos|EX|1|171|327|0||||||||
2023/04/18|CEDI_3|11731|Cuadrante 1|EX|1|2|36|0|1|2|36|0|1|2|36|0
2023/04/18|CEDI_3|11731|Fruver Seco|EX|1|4|4|0||||||||
2023/04/18|CEDI_3|11731|Refrigerados|EX|2|29|48|2||||||||
2023/04/18|CEDI_3|11732|Alimentos|EX|1|247|431|0||||||||
2023/04/18|CEDI_3|11732|Refrigerados|EX|1|30|39|0||||||||
2023/04/18|CEDI_3|11752|Alimentos|EX|1|85|140|0||||||||
2023/04/18|CEDI_3|11752|Refrigerados|EX|1|13|14|0||||||||
2023/04/18|CEDI_3|11810|Alimentos|EX|1|83|101|0||||||||
2023/04/18|CEDI_3|11810|Fruver Seco|EX|1|4|4|0||||||||
2023/04/18|CEDI_3|11810|Refrigerados|EX|1|11|11|0||||||||
2023/04/18|CEDI_3|11838|Alimentos|EX|1|135|246|2||||||||
2023/04/18|CEDI_3|11838|Cuadrante 1|EX|1|8|160|10|1|6|131|0||||
2023/04/18|CEDI_3|11838|Fruver Seco|EX|1|4|6|0||||||||
2023/04/18|CEDI_3|11838|Refrigerados|EX|2|40|72|4||||||||
2023/04/18|CEDI_3|11839|Alimentos|EX|1|133|280|0||||||||
2023/04/18|CEDI_3|11839|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|11839|Refrigerados|EX|1|41|56|0||||||||
2023/04/18|CEDI_3|11840|Alimentos|EX|1|252|636|8||||||||
2023/04/18|CEDI_3|11840|Cuadrante 1|EX|1|8|219|0|1|6|175|0|1|6|175|0
2023/04/18|CEDI_3|11840|Fruver Seco|EX|1|6|7|0||||||||
2023/04/18|CEDI_3|11840|Refrigerados|EX|1|58|85|0||||||||
2023/04/18|CEDI_3|11841|Alimentos|EX|1|113|218|1||||||||
2023/04/18|CEDI_3|11841|Cuadrante 1|EX|1|1|15|0|1|1|15|0|1|1|15|0
2023/04/18|CEDI_3|11841|Refrigerados|EX|1|33|62|0||||||||
2023/04/18|CEDI_3|11881|Alimentos|EX|1|218|398|1||||||||
2023/04/18|CEDI_3|11881|Fruver Seco|EX|1|4|7|0||||||||
2023/04/18|CEDI_3|11881|Refrigerados|EX|1|43|53|0||||||||
2023/04/18|CEDI_3|11882|Alimentos|EX|1|56|77|0||||||||
2023/04/18|CEDI_3|11882|Cuadrante 1|EX|1|1|18|||||||||
2023/04/18|CEDI_3|11882|Refrigerados|EX|1|13|13|0||||||||
2023/04/18|CEDI_3|11975|Alimentos|EX|1|97|192|0||||||||
2023/04/18|CEDI_3|11975|Fruver Seco|EX|1|9|19|0||||||||
2023/04/18|CEDI_3|11975|Refrigerados|EX|1|24|64|0||||||||
2023/04/18|CEDI_3|11976|Alimentos|EX|1|185|401|0||||||||
2023/04/18|CEDI_3|11976|Fruver Seco|EX|1|5|7|0||||||||
2023/04/18|CEDI_3|11976|Refrigerados|EX|2|59|94|10||||||||
2023/04/18|CEDI_3|12005|Alimentos|EX|1|174|371|0||||||||
2023/04/18|CEDI_3|12005|Fruver Seco|EX|1|1|1|0||||||||
2023/04/18|CEDI_3|12005|Refrigerados|EX|2|23|35|1||||||||
2023/04/18|CEDI_3|12036|Alimentos|EX|1|107|195|1||||||||
2023/04/18|CEDI_3|12036|Fruver Seco|EX|1|8|22|0||||||||
2023/04/18|CEDI_3|12036|Refrigerados|EX|2|58|86|3||||||||
2023/04/18|CEDI_3|12125|Alimentos|EX|1|62|180|7||||||||
2023/04/18|CEDI_3|12125|Fruver Seco|EX|1|5|9|0||||||||
2023/04/18|CEDI_3|12125|Refrigerados|EX|2|41|52|1||||||||
2023/04/18|CEDI_3|12126|Alimentos|EX|1|247|736|0||||||||
2023/04/18|CEDI_3|12126|Fruver Seco|EX|1|7|10|0||||||||
2023/04/18|CEDI_3|12126|Refrigerados|EX|2|50|87|-1||||||||
2023/04/18|CEDI_3|12170|Alimentos|EX|1|104|277|4||||||||
2023/04/18|CEDI_3|12170|Cuadrante 1|EX|1|5|117|0||||||||
2023/04/18|CEDI_3|12170|Fruver Seco|EX|2|6|16|0||||||||
2023/04/18|CEDI_3|12170|Refrigerados|EX|2|37|66|-5||||||||
2023/04/18|CEDI_3|12173|Alimentos|EX|1|82|127|0||||||||
2023/04/18|CEDI_3|12173|Cuadrante 1|EX|1|2|47|0||||||||
2023/04/18|CEDI_3|12173|Fruver Seco|EX|1|6|7|0||||||||
2023/04/18|CEDI_3|12173|Refrigerados|EX|1|12|17|0||||||||
2023/04/18|CEDI_3|12174|Alimentos|EX|1|234|450|3||||||||
2023/04/18|CEDI_3|12174|Cuadrante 1|EX|1|2|33|0|1|2|33|0|1|2|33|0
2023/04/18|CEDI_3|12174|Fruver Seco|EX|1|6|8|0||||||||
2023/04/18|CEDI_3|12174|Refrigerados|EX|2|32|46|-2||||||||
2023/04/18|CEDI_3|12175|Alimentos|EX|1|186|390|0||||||||
2023/04/18|CEDI_3|12175|Cuadrante 1|EX|1|5|80|0|1|2|32|0|1|2|32|0
2023/04/18|CEDI_3|12175|Fruver Seco|EX|1|7|13|0||||||||
2023/04/18|CEDI_3|12175|Refrigerados|EX|2|51|85|-1||||||||
2023/04/18|CEDI_3|12223|Alimentos|EX|1|151|222|1||||||||
2023/04/18|CEDI_3|12223|Fruver Seco|EX|1|6|8|0||||||||
2023/04/18|CEDI_3|12223|Refrigerados|EX|2|7|9|0||||||||
2023/04/18|CEDI_3|12224|Alimentos|EX|1|99|187|0||||||||
2023/04/18|CEDI_3|12224|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|12224|Refrigerados|EX|1|9|11|0||||||||
2023/04/18|CEDI_3|12265|Alimentos|EX|1|26|54|0||||||||
2023/04/18|CEDI_3|12265|Fruver Seco|EX|1|6|12|0||||||||
2023/04/18|CEDI_3|12265|Refrigerados|EX|2|13|19|-1||||||||
2023/04/18|CEDI_3|12303|Alimentos|EX|1|91|258|0||||||||
2023/04/18|CEDI_3|12303|Fruver Seco|EX|1|7|19|0||||||||
2023/04/18|CEDI_3|12303|Refrigerados|EX|1|17|22|0||||||||
2023/04/18|CEDI_3|12310|Alimentos|EX|1|118|179|1||||||||
2023/04/18|CEDI_3|12310|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|12310|Refrigerados|EX|1|35|43|0||||||||
2023/04/18|CEDI_3|12322|Alimentos|EX|1|122|227|0||||||||
2023/04/18|CEDI_3|12322|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|12322|Refrigerados|EX|2|18|28|-1||||||||
2023/04/18|CEDI_3|12323|Alimentos|EX|1|55|164|0||||||||
2023/04/18|CEDI_3|12323|Cuadrante 1|EX|1|1|16|||||||||
2023/04/18|CEDI_3|12323|Fruver Seco|EX|1|6|6|0||||||||
2023/04/18|CEDI_3|12323|Refrigerados|EX|1|11|14|0||||||||
2023/04/18|CEDI_3|12324|Alimentos|EX|1|80|136|0||||||||
2023/04/18|CEDI_3|12324|Fruver Seco|EX|1|8|18|0||||||||
2023/04/18|CEDI_3|12324|Refrigerados|EX|1|26|29|0||||||||
2023/04/18|CEDI_3|12332|Alimentos|EX|1|268|577|4||||||||
2023/04/18|CEDI_3|12332|Fruver Seco|EX|1|5|8|0||||||||
2023/04/18|CEDI_3|12332|Refrigerados|EX|2|61|124|2||||||||
2023/04/18|CEDI_3|12376|Alimentos|EX|1|109|245|0||||||||
2023/04/18|CEDI_3|12376|Fruver Seco|EX|1|5|8|0||||||||
2023/04/18|CEDI_3|12376|Refrigerados|EX|1|46|81|0||||||||
2023/04/18|CEDI_3|12381|Alimentos|EX|1|38|45|0||||||||
2023/04/18|CEDI_3|12381|Cuadrante 1|EX|1|4|93|0|1|4|93|0|1|4|93|0
2023/04/18|CEDI_3|12381|Fruver Seco|EX|1|1|1|0||||||||
2023/04/18|CEDI_3|12381|Refrigerados|EX|2|18|21|-2||||||||
2023/04/18|CEDI_3|12409|Alimentos|EX|1|207|527|6||||||||
2023/04/18|CEDI_3|12409|Fruver Seco|EX|1|7|7|0||||||||
2023/04/18|CEDI_3|12409|Refrigerados|EX|1|51|77|0||||||||
2023/04/18|CEDI_3|12424|Alimentos|EX|1|85|183|4||||||||
2023/04/18|CEDI_3|12424|Fruver Seco|EX|1|7|10|0||||||||
2023/04/18|CEDI_3|12424|Refrigerados|EX|2|33|47|6||||||||
2023/04/18|CEDI_3|12481|Alimentos|EX|1|194|465|4||||||||
2023/04/18|CEDI_3|12481|Fruver Seco|EX|1|2|4|0||||||||
2023/04/18|CEDI_3|12481|Refrigerados|EX|2|36|44|1||||||||
2023/04/18|CEDI_3|12483|Alimentos|EX|1|54|61|0||||||||
2023/04/18|CEDI_3|12483|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|12483|Refrigerados|EX|2|10|10|0||||||||
2023/04/18|CEDI_3|12499|Alimentos|EX|1|73|120|0||||||||
2023/04/18|CEDI_3|12499|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|12499|Refrigerados|EX|1|6|6|0||||||||
2023/04/18|CEDI_3|12540|Alimentos|EX|1|165|270|1||||||||
2023/04/18|CEDI_3|12540|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|12540|Refrigerados|EX|2|40|44|0||||||||
2023/04/18|CEDI_3|12574|Alimentos|EX|1|160|248|6||||||||
2023/04/18|CEDI_3|12574|Fruver Seco|EX|1|3|9|0||||||||
2023/04/18|CEDI_3|12574|Refrigerados|EX|2|80|107|13||||||||
2023/04/18|CEDI_3|12591|Alimentos|EX|1|122|226|1||||||||
2023/04/18|CEDI_3|12591|Refrigerados|EX|1|16|19|0||||||||
2023/04/18|CEDI_3|12592|Alimentos|EX|1|75|121|0||||||||
2023/04/18|CEDI_3|12592|Cuadrante 1|EX|1|1|18|0|1|1|18|0|1|1|18|0
2023/04/18|CEDI_3|12592|Fruver Seco|EX|1|6|10|0||||||||
2023/04/18|CEDI_3|12592|Refrigerados|EX|1|18|20|0||||||||
2023/04/18|CEDI_3|12595|Alimentos|EX|1|197|573|4||||||||
2023/04/18|CEDI_3|12595|Fruver Seco|EX|1|6|9|0||||||||
2023/04/18|CEDI_3|12595|Refrigerados|EX|2|55|109|0||||||||
2023/04/18|CEDI_3|12620|Alimentos|EX|1|56|81|0||||||||
2023/04/18|CEDI_3|12620|Refrigerados|EX|1|34|43|0||||||||
2023/04/18|CEDI_3|12634|Alimentos|EX|1|49|95|0||||||||
2023/04/18|CEDI_3|12634|Fruver Seco|EX|1|2|2|0||||||||
2023/04/18|CEDI_3|12634|Refrigerados|EX|1|15|16|0||||||||
2023/04/18|CEDI_3|12635|Alimentos|EX|1|104|234|0||||||||
2023/04/18|CEDI_3|12635|Cuadrante 1|EX|1|1|10|||||||||
2023/04/18|CEDI_3|12635|Fruver Seco|EX|1|4|15|0||||||||
2023/04/18|CEDI_3|12635|Refrigerados|EX|1|24|36|0||||||||
2023/04/18|CEDI_3|12647|Alimentos|EX|1|68|120|0||||||||
2023/04/18|CEDI_3|12647|Fruver Seco|EX|1|4|5|0||||||||
2023/04/18|CEDI_3|12647|Refrigerados|EX|1|8|8|0||||||||
2023/04/18|CEDI_3|12661|Alimentos|EX|1|54|103|0||||||||
2023/04/18|CEDI_3|12661|Refrigerados|EX|1|21|30|0||||||||
2023/04/18|CEDI_3|12703|Alimentos|EX|1|116|214|0||||||||
2023/04/18|CEDI_3|12703|Fruver Seco|EX|1|1|2|0||||||||
2023/04/18|CEDI_3|12703|Refrigerados|EX|1|18|21|0||||||||
2023/04/18|CEDI_3|12704|Alimentos|EX|1|161|393|2||||||||
2023/04/18|CEDI_3|12704|Cuadrante 1|EX|1|1|18|0|1|1|18|0|1|1|18|0
2023/04/18|CEDI_3|12704|Refrigerados|EX|1|45|79|0||||||||
2023/04/18|CEDI_3|12705|Alimentos|EX|1|95|136|0||||||||
2023/04/18|CEDI_3|12705|Fruver Seco|EX|1|4|4|0||||||||
2023/04/18|CEDI_3|12705|Refrigerados|EX|1|6|6|0||||||||
2023/04/18|CEDI_3|12726|Alimentos|EX|1|185|353|0||||||||
2023/04/18|CEDI_3|12726|Fruver Seco|EX|1|4|7|0||||||||
2023/04/18|CEDI_3|12726|Refrigerados|EX|2|48|74|0||||||||
2023/04/18|CEDI_3|12727|Alimentos|EX|1|163|384|3||||||||
2023/04/18|CEDI_3|12727|Aseo|EX|1|14|18|0|1|7|8|0|1|7|8|0
2023/04/18|CEDI_3|12727|Fruver Seco|EX|1|3|3|0||||||||
2023/04/18|CEDI_3|12727|Refrigerados|EX|2|41|63|-2||||||||
2023/04/18|CEDI_3|12775|Alimentos|EX|1|109|236|1||||||||
2023/04/18|CEDI_3|12775|Fruver Seco|EX|1|5|11|0||||||||
2023/04/18|CEDI_3|12775|Refrigerados|EX|2|29|47|2||||||||
2023/04/18|CEDI_3|12776|Alimentos|EX|1|89|244|4||||||||
2023/04/18|CEDI_3|12776|Cuadrante 1|EX|1|6|177|0|1|4|159|0||||
2023/04/18|CEDI_3|12776|Fruver Seco|EX|1|5|7|0||||||||
2023/04/18|CEDI_3|12776|Refrigerados|EX|2|33|66|0||||||||
2023/04/18|CEDI_3|12777|Alimentos|EX|1|101|177|1||||||||
2023/04/18|CEDI_3|12777|Cuadrante 1|EX|1|1|32|0||||||||
2023/04/18|CEDI_3|12777|Fruver Seco|EX|1|4|6|0||||||||
2023/04/18|CEDI_3|12777|Refrigerados|EX|2|26|30|2||||||||
2023/04/18|CEDI_3|12806|Alimentos|EX|1|163|305|0||||||||
2023/04/18|CEDI_3|12806|Fruver Seco|EX|1|7|9|0||||||||
2023/04/18|CEDI_3|12806|Refrigerados|EX|2|36|53|0||||||||
2023/04/18|CEDI_3|12807|Alimentos|EX|1|121|336|0||||||||
2023/04/18|CEDI_3|12807|Cuadrante 1|EX|1|1|18|0|1|1|18|0||||
2023/04/18|CEDI_3|12807|Refrigerados|EX|2|13|42|2||||||||
2023/04/18|CEDI_3|12808|Alimentos|EX|1|44|62|0||||||||
2023/04/18|CEDI_3|12808|Fruver Seco|EX|1|6|10|0||||||||
2023/04/18|CEDI_3|12808|Refrigerados|EX|2|2|2|0||||||||
2023/04/18|CEDI_3|12835|Alimentos|EX|1|57|118|0||||||||
2023/04/18|CEDI_3|12835|Cuadrante 1|EX|1|1|18|||||||||
2023/04/18|CEDI_3|12835|Refrigerados|EX|1|19|22|0||||||||
2023/04/18|CEDI_3|12867|Alimentos|EX|1|91|216|0||||||||
2023/04/18|CEDI_3|12867|Cuadrante 1|EX|1|1|15|0||||||||
2023/04/18|CEDI_3|12867|Fruver Seco|EX|1|3|8|0||||||||
2023/04/18|CEDI_3|12867|Refrigerados|EX|1|59|114|0||||||||
2023/04/18|CEDI_3|12868|Alimentos|EX|1|55|109|1||||||||
2023/04/18|CEDI_3|12868|Cuadrante 1|EX|1|1|15|0|1|1|15|0|1|1|15|0
2023/04/18|CEDI_3|12868|Fruver Seco|EX|1|5|5|0||||||||
2023/04/18|CEDI_3|12868|Refrigerados|EX|1|34|51|0||||||||
2023/04/18|CEDI_3|12870|Alimentos|EX|1|223|453|0||||||||
2023/04/18|CEDI_3|12870|Fruver Seco|EX|1|5|6|0||||||||
2023/04/18|CEDI_3|12870|Refrigerados|EX|2|21|19|-3||||||||
2023/04/18|CEDI_3|12901|Alimentos|EX|1|218|387|1||||||||
2023/04/18|CEDI_3|12901|Refrigerados|EX|1|4|7|0||||||||
2023/04/18|CEDI_3|12935|Alimentos|EX|1|138|212|0||||||||
2023/04/18|CEDI_3|12935|Fruver Seco|EX|1|6|9|0||||||||
2023/04/18|CEDI_3|12935|Refrigerados|EX|1|21|32|0||||||||
2023/04/18|CEDI_3|12936|Alimentos|EX|1|17|32|0||||||||
2023/04/18|CEDI_3|12936|Fruver Seco|EX|1|5|6|0||||||||
2023/04/18|CEDI_3|12936|Refrigerados|EX|2|9|9|0||||||||
2023/04/18|CEDI_3|12937|Alimentos|EX|1|95|158|2||||||||
2023/04/18|CEDI_3|12937|Refrigerados|EX|1|27|31|0||||||||
2023/04/18|CEDI_3|12951|Alimentos|EX|1|82|250|0||||||||
2023/04/18|CEDI_3|12951|Cuadrante 1|EX|1|1|28|0||||||||
